X,Y_Raw,Y_Scaled,,
-124.500000000006,0.918276818651805,0.959138409378054,0.999999999886415,-0.999999999886415
-124.400000000006,0.953217201658313,0.976608600883292,0.999999999886415,-0.999999999886415
-124.300000000006,0.978633353477573,0.989316676794365,0.999999999886415,-0.999999999886415
-124.200000000006,0.994271324322061,0.997135662217498,0.999999999886415,-0.999999999886415
-124.100000000006,0.99997486475633,0.999987432434956,0.999999999886415,-0.999999999886415
-124.000000000006,0.995686986889699,0.997843493501397,0.999999999886415,-0.999999999886415
-123.900000000006,0.981450533780425,0.990725266945952,0.999999999886415,-0.999999999886415
-123.800000000006,0.957407751362032,0.97870387573539,0.999999999886415,-0.999999999886415
-123.700000000006,0.923798867168962,0.961899433636946,0.999999999886415,-0.999999999886415
-123.600000000006,0.88095969006245,0.940479845081257,0.999999999886415,-0.999999999886415
-123.500000000006,0.829318254939385,0.914659127516792,0.999999999886415,-0.999999999886415
-123.400000000006,0.769390545949135,0.884695273018263,0.999999999886415,-0.999999999886415
-123.300000000006,0.701775340950463,0.850887670515087,0.999999999886415,-0.999999999886415
-123.200000000006,0.627148228721101,0.813574114396168,0.999999999886415,-0.999999999886415
-123.100000000006,0.546254858698012,0.773127429380029,0.999999999886415,-0.999999999886415
-123.000000000006,0.459903490694651,0.729951745373445,0.999999999886415,-0.999999999886415
-122.900000000006,0.368956919036166,0.684478459539037,0.999999999886415,-0.999999999886415
-122.800000000006,0.2743238518036,0.63716192591738,0.999999999886415,-0.999999999886415
-122.700000000006,0.176949831323223,0.588474915671661,0.999999999886415,-0.999999999886415
-122.600000000006,0.077807786620103,0.53890389331447,0.999999999886415,-0.999999999886415
-122.500000000006,-0.022111687767092,0.488944156115198,0.999999999886415,-0.999999999886415
-122.400000000006,-0.121810229479255,0.439094885253455,0.999999999886415,-0.999999999886415
-122.300000000006,-0.220291683643585,0.389854158165697,0.999999999886415,-0.999999999886415
-122.200000000006,-0.316572056123684,0.341713971920179,0.999999999886415,-0.999999999886415
-122.100000000006,-0.409689345263818,0.295155327344824,0.999999999886415,-0.999999999886415
-122.000000000006,-0.498713153891369,0.250643423025993,0.999999999886415,-0.999999999886415
-121.900000000006,-0.582753985537888,0.20862300719796,0.999999999886415,-0.999999999886415
-121.800000000006,-0.66097213199376,0.169513933965582,0.999999999886415,-0.999999999886415
-121.700000000006,-0.732586063395101,0.133706968260844,0.999999999886415,-0.999999999886415
-121.600000000006,-0.796880237011746,0.10155988144887,0.999999999886415,-0.999999999886415
-121.500000000006,-0.853212246713765,0.073393876594661,0.999999999886415,-0.999999999886415
-121.400000000006,-0.901019241681093,0.049490379108282,0.999999999886415,-0.999999999886415
-121.300000000006,-0.939823550222907,0.030088224835172,0.999999999886415,-0.999999999886415
-121.200000000006,-0.969237452515257,0.015381273687326,0.999999999886415,-0.999999999886415
-121.100000000006,-0.988967054569379,0.005516472659145,0.999999999886415,-0.999999999886415
-121.000000000006,-0.998815224723293,0.000592387581629,0.999999999886415,-0.999999999886415
-120.900000000006,-0.99868356331619,0.000658218285187,0.999999999886415,-0.999999999886415
-120.800000000006,-0.988573385865329,0.005713307011192,0.999999999886415,-0.999999999886415
-120.700000000006,-0.968585709921818,0.015707144984083,0.999999999886415,-0.999999999886415
-120.600000000006,-0.938920245736637,0.030539877078358,0.999999999886415,-0.999999999886415
-120.500000000006,-0.899873400821826,0.050063299537981,0.999999999886415,-0.999999999886415
-120.400000000006,-0.85183531834461,0.074082340779317,0.999999999886415,-0.999999999886415
-120.300000000006,-0.795285978945818,0.102357010481925,0.999999999886415,-0.999999999886415
-120.200000000006,-0.730790404931985,0.134604797492504,0.999999999886415,-0.999999999886415
-120.100000000006,-0.658993014759263,0.170503492582943,0.999999999886415,-0.999999999886415
-120.000000000006,-0.580611184217197,0.209694407858427,0.999999999886415,-0.999999999886415
-119.900000000006,-0.496428078646973,0.25178596064832,0.999999999886415,-0.999999999886415
-119.800000000006,-0.407284827812229,0.296357586070755,0.999999999886415,-0.999999999886415
-119.700000000006,-0.314072121608436,0.342963939177945,0.999999999886415,-0.999999999886415
-119.600000000006,-0.217721310583988,0.391139344695641,0.999999999886415,-0.999999999886415
-119.500000000006,-0.119195100193267,0.440402449896597,0.999999999886415,-0.999999999886415
-119.400000000006,-0.019477931762077,0.490261034117855,0.999999999886415,-0.999999999886415
-119.300000000006,0.080433853724731,0.540216926866934,0.999999999886415,-0.999999999886415
-119.200000000006,0.179541970733019,0.589770985376706,0.999999999886415,-0.999999999886415
-119.100000000006,0.276856163718414,0.638428081874931,0.999999999886415,-0.999999999886415
-119.000000000006,0.371404101432417,0.685702050737301,0.999999999886415,-0.999999999886415
-118.900000000006,0.462241092134794,0.731120546093649,0.999999999886415,-0.999999999886415
-118.800000000006,0.54845952264115,0.774229761351724,0.999999999886415,-0.999999999886415
-118.700000000006,0.629197926893892,0.81459896348268,0.999999999886415,-0.999999999886415
-118.600000000006,0.703649593446292,0.851824796763108,0.999999999886415,-0.999999999886415
-118.500000000006,0.7710706258566,0.885535312972091,0.999999999886415,-0.999999999886415
-118.400000000006,0.830787375455422,0.915393687774894,0.999999999886415,-0.999999999886415
-118.300000000006,0.882203172220482,0.941101586160343,0.999999999886415,-0.999999999886415
-118.200000000006,0.924804286506321,0.962402143305682,0.999999999886415,-0.999999999886415
-118.100000000006,0.958165062061043,0.979082531084938,0.999999999886415,-0.999999999886415
-118.000000000006,0.981952169042912,0.990976084577223,0.999999999886415,-0.999999999886415
-117.900000000006,0.995927934541937,0.99796396732753,0.999999999886415,-0.999999999886415
-117.800000000006,0.999952717329026,0.999976358721303,0.999999999886415,-0.999999999886415
-117.700000000006,0.993986303104987,0.996993151608945,0.999999999886415,-0.999999999886415
-117.600000000006,0.978088306308516,0.989044153209806,0.999999999886415,-0.999999999886415
-117.500000000006,0.952417574468418,0.976208787288299,0.999999999886415,-0.999999999886415
-117.400000000006,0.917230601051625,0.958615300577904,0.999999999886415,-0.999999999886415
-117.300000000006,0.872878962665251,0.936439481382199,0.999999999886415,-0.999999999886415
-117.200000000006,0.819805806219351,0.909902903156234,0.999999999886415,-0.999999999886415
-117.100000000006,0.758541421149487,0.879270710617823,0.999999999886415,-0.999999999886415
-117.000000000006,0.689697940939958,0.844848970509149,0.999999999886415,-0.999999999886415
-116.900000000006,0.613963226888376,0.806981613479056,0.999999999886415,-0.999999999886415
-116.800000000006,0.532093995222987,0.766046997641712,0.999999999886415,-0.999999999886415
-116.700000000006,0.44490825624422,0.722454128147377,0.999999999886415,-0.999999999886415
-116.600000000006,0.353277141036177,0.676638570538152,0.999999999886415,-0.999999999886415
-116.500000000006,0.258116197412813,0.629058098721065,0.999999999886415,-0.999999999886415
-116.400000000006,0.160376242066757,0.580188121042487,0.999999999886415,-0.999999999886415
-116.300000000006,0.061033860323322,0.530516930165127,0.999999999886415,-0.999999999886415
-116.200000000006,-0.038918351577365,0.480540824209107,0.999999999886415,-0.999999999886415
-116.100000000006,-0.138481704173789,0.430759147905241,0.999999999886415,-0.999999999886415
-116.000000000006,-0.236661393358073,0.381669303307523,0.999999999886415,-0.999999999886415
-115.900000000006,-0.332476440129766,0.333761779916235,0.999999999886415,-0.999999999886415
-115.800000000006,-0.424969492213796,0.287515253868967,0.999999999886415,-0.999999999886415
-115.700000000006,-0.513216389607863,0.243391805166922,0.999999999886415,-0.999999999886415
-115.600000000006,-0.596335398483741,0.201832300724262,0.999999999886415,-0.999999999886415
-115.500000000006,-0.673496021180257,0.163251989371622,0.999999999886415,-0.999999999886415
-115.400000000006,-0.743927294261327,0.128036352827087,0.999999999886415,-0.999999999886415
-115.300000000006,-0.806925491727798,0.096537254090274,0.999999999886415,-0.999999999886415
-115.200000000006,-0.86186115641504,0.069069421743533,0.999999999886415,-0.999999999886415
-115.100000000006,-0.908185389320805,0.045907305288019,0.999999999886415,-0.999999999886415
-115.000000000007,-0.945435334022654,0.027282332934979,0.999999999886415,-0.999999999886415
-114.900000000007,-0.973238801386318,0.013380599251569,0.999999999886415,-0.999999999886415
-114.800000000007,-0.99131798835651,0.004341005765446,0.999999999886415,-0.999999999886415
-114.700000000007,-0.999492253673205,0.000253873106634,0.999999999886415,-0.999999999886415
-114.600000000007,-0.997679922779413,0.001160038553633,0.999999999886415,-0.999999999886415
-114.500000000007,-0.985899103886346,0.007050448000835,0.999999999886415,-0.999999999886415
-114.400000000007,-0.964267507042163,0.017866246424155,0.999999999886415,-0.999999999886415
-114.300000000007,-0.933001268012081,0.033499365940972,0.999999999886415,-0.999999999886415
-114.200000000007,-0.892412788721235,0.0537936055887,0.999999999886415,-0.999999999886415
-114.100000000007,-0.842907615837934,0.078546192033162,0.999999999886415,-0.999999999886415
-114.000000000007,-0.784980388685396,0.107509805612721,0.999999999886415,-0.999999999886415
-113.900000000007,-0.719209896969141,0.140395051474584,0.999999999886415,-0.999999999886415
-113.800000000007,-0.646253297701546,0.176873351112524,0.999999999886415,-0.999999999886415
-113.700000000007,-0.566839549106257,0.216580225414679,0.999999999886415,-0.999999999886415
-113.600000000007,-0.481762127108555,0.259118936418362,0.999999999886415,-0.999999999886415
-113.500000000007,-0.391871097186159,0.304064451384665,0.999999999886415,-0.999999999886415
-113.400000000007,-0.298064620796042,0.350967689585051,0.999999999886415,-0.999999999886415
-113.300000000007,-0.201279981242009,0.399360009367564,0.999999999886415,-0.999999999886415
-113.200000000007,-0.102484218649709,0.448757890669325,0.999999999886415,-0.999999999886415
-113.100000000007,-0.00266446762144,0.498667766189129,0.999999999886415,-0.999999999886415
-113.000000000007,0.097181905886547,0.548590952948793,0.999999999886415,-0.999999999886415
-112.900000000007,0.196057269914969,0.598028634968619,0.999999999886415,-0.999999999886415
-112.800000000007,0.292973694510332,0.646486847271805,0.999999999886415,-0.999999999886415
-112.700000000007,0.386962822794376,0.693481411419164,0.999999999886415,-0.999999999886415
-112.600000000007,0.477085546465948,0.738542773260069,0.999999999886415,-0.999999999886415
-112.500000000007,0.562441389060762,0.781220694562323,0.999999999886415,-0.999999999886415
-112.400000000007,0.642177503214485,0.821088751643713,0.999999999886415,-0.999999999886415
-112.300000000007,0.71549719203174,0.857748596056505,0.999999999886415,-0.999999999886415
-112.200000000007,0.781667869418153,0.890833934753469,0.999999999886415,-0.999999999886415
-112.100000000007,0.840028379838384,0.920014189966899,0.999999999886415,-0.999999999886415
-112.000000000007,0.889995604363729,0.94499780223241,0.999999999886415,-0.999999999886415
-111.900000000007,0.931070287003714,0.965535143554735,0.999999999886415,-0.999999999886415
-111.800000000007,0.962842023106876,0.98142101160812,0.999999999886415,-0.999999999886415
-111.700000000007,0.984993359988413,0.992496680050147,0.999999999886415,-0.999999999886415
-111.600000000007,0.997302968812461,0.99865148446287,0.999999999886415,-0.999999999886415
-111.500000000007,0.999647856036671,0.999823928075108,0.999999999886415,-0.999999999886415
-111.400000000007,0.992004592323011,0.996002296217844,0.999999999886415,-0.999999999886415
-111.300000000007,0.974449546635986,0.987224773373334,0.999999999886415,-0.999999999886415
-111.200000000007,0.947158123189167,0.973579061648375,0.999999999886415,-0.999999999886415
-111.100000000007,0.910403008864293,0.955201504483851,0.999999999886415,-0.999999999886415
-111.000000000007,0.864551448614079,0.93227572435614,0.999999999886415,-0.999999999886415
-110.900000000007,0.810061576072021,0.905030788082016,0.999999999886415,-0.999999999886415
-110.800000000007,0.747477836032609,0.873738918058756,0.999999999886415,-0.999999999886415
-110.700000000007,0.677425544538882,0.838712772307913,0.999999999886415,-0.999999999886415
-110.600000000007,0.600604640931247,0.800302320499733,0.999999999886415,-0.999999999886415
-110.500000000007,0.517782694284917,0.758891347171865,0.999999999886415,-0.999999999886415
-110.400000000007,0.429787234113495,0.714893617081156,0.999999999886415,-0.999999999886415
-110.300000000007,0.337497481967596,0.668748741002965,0.999999999886415,-0.999999999886415
-110.200000000007,0.241835566543699,0.620917783285584,0.999999999886415,-0.999999999886415
-110.100000000007,0.143757310079108,0.571878655047718,0.999999999886415,-0.999999999886415
-110.000000000007,0.04424267809207,0.522121339048548,0.999999999886415,-0.999999999886415
-109.900000000007,-0.055714012109793,0.472142993941939,0.999999999886415,-0.999999999886415
-109.800000000007,-0.155114026319259,0.422442986831561,0.999999999886415,-0.999999999886415
-109.700000000007,-0.25296419245161,0.373517903759829,0.999999999886415,-0.999999999886415
-109.600000000007,-0.348286823991843,0.325856587984298,0.999999999886415,-0.999999999886415
-109.500000000007,-0.440129488715067,0.27993525561747,0.999999999886415,-0.999999999886415
-109.400000000007,-0.527574525074517,0.236212737432779,0.999999999886415,-0.999999999886415
-109.300000000007,-0.609748211172364,0.195125894379189,0.999999999886415,-0.999999999886415
-109.200000000007,-0.68582949470015,0.157085252610975,0.999999999886415,-0.999999999886415
-109.100000000007,-0.755058196621982,0.122470901646127,0.999999999886415,-0.999999999886415
-109.000000000007,-0.816742606632217,0.091628696637507,0.999999999886415,-0.999999999886415
-108.900000000007,-0.870266394496204,0.064866802702473,0.999999999886415,-0.999999999886415
-108.800000000007,-0.915094768218209,0.042452615838925,0.999999999886415,-0.999999999886415
-108.700000000007,-0.950779817506288,0.024610091192859,0.999999999886415,-0.999999999886415
-108.600000000007,-0.976964989143873,0.011517505372579,0.999999999886415,-0.999999999886415
-108.500000000007,-0.993388649551623,0.003305675167772,0.999999999886415,-0.999999999886415
-108.400000000007,-0.999886698943684,5.66504713721503E-05,0.999999999886415,-0.999999999886415
-108.300000000007,-0.996394210958501,0.001802894464162,0.999999999886415,-0.999999999886415
-108.200000000007,-0.982946081381558,0.008526959253397,0.999999999886415,-0.999999999886415
-108.100000000007,-0.959676679478227,0.020161660206384,0.999999999886415,-0.999999999886415
-108.000000000007,-0.92681850542049,0.036590747237119,0.999999999886415,-0.999999999886415
-107.900000000007,-0.884699867222055,0.057650066338728,0.999999999886415,-0.999999999886415
-107.800000000007,-0.833741600393232,0.083129199756034,0.999999999886415,-0.999999999886415
-107.700000000007,-0.774452863091622,0.112773568410206,0.999999999886415,-0.999999999886415
-107.600000000007,-0.707426048782074,0.146286975568787,0.999999999886415,-0.999999999886415
-107.500000000007,-0.633330867237057,0.183334566345503,0.999999999886415,-0.999999999886415
-107.400000000007,-0.55290765301796,0.223546173459619,0.999999999886415,-0.999999999886415
-107.300000000007,-0.466959968296891,0.266520015825035,0.999999999886415,-0.999999999886415
-107.200000000007,-0.376346573929031,0.311826713014111,0.999999999886415,-0.999999999886415
-107.100000000007,-0.28197284899811,0.359013575484931,0.999999999886415,-0.999999999886415
-107.000000000007,-0.184781744567846,0.407609127705583,0.999999999886415,-0.999999999886415
-106.900000000007,-0.085744362026571,0.457127818981845,0.999999999886415,-0.999999999886415
-106.800000000007,0.014149749836757,0.507074874919182,0.999999999886415,-0.999999999886415
-106.700000000007,0.113902482076986,0.556951241044962,0.999999999886415,-0.999999999886415
-106.600000000007,0.212517138367471,0.606258569195805,0.999999999886415,-0.999999999886415
-106.500000000007,0.309008393660215,0.654504196847657,0.999999999886415,-0.999999999886415
-106.400000000007,0.402412139228088,0.701206069636898,0.999999999886415,-0.999999999886415
-106.300000000007,0.491795115720576,0.745897557888218,0.999999999886415,-0.999999999886415
-106.200000000007,0.576264237982636,0.788132119024045,0.999999999886415,-0.999999999886415
-106.100000000007,0.654975518466405,0.8274877592704,0.999999999886415,-0.999999999886415
-106.000000000007,0.72714250007577,0.863571250079181,0.999999999886415,-0.999999999886415
-105.900000000007,0.792044114185743,0.896022057137854,0.999999999886415,-0.999999999886415
-105.800000000007,0.849031885321748,0.924515942709093,0.999999999886415,-0.999999999886415
-105.700000000007,0.897536410512241,0.948768205307094,0.999999999886415,-0.999999999886415
-105.600000000007,0.937073048574996,0.968536524340717,0.999999999886415,-0.999999999886415
-105.500000000007,0.967246762491557,0.983623381300711,0.999999999886415,-0.999999999886415
-105.400000000007,0.987756066486573,0.993878033299384,0.999999999886415,-0.999999999886415
-105.300000000007,0.998396038374004,0.999198019243704,0.999999999886415,-0.999999999886415
-105.200000000007,0.999060367071856,0.999530183592667,0.999999999886415,-0.999999999886415
-105.100000000007,0.989742414827377,0.994871207469899,0.999999999886415,-0.999999999886415
-105.000000000008,0.970535283539293,0.985267641824765,0.999999999886415,-0.999999999886415
-104.900000000008,0.941630884514394,0.970815442310674,0.999999999886415,-0.999999999886415
-104.800000000008,0.903318020953215,0.951659010527909,0.999999999886415,-0.999999999886415
-104.700000000008,0.855979502323918,0.927989751210573,0.999999999886415,-0.999999999886415
-104.600000000008,0.800088319456601,0.900044159773739,0.999999999886415,-0.999999999886415
-104.500000000008,0.736202918575309,0.868101459329465,0.999999999886415,-0.999999999886415
-104.400000000008,0.664961621487955,0.832480810781742,0.999999999886415,-0.999999999886415
-104.300000000008,0.587076247685772,0.793538123876227,0.999999999886415,-0.999999999886415
-104.200000000008,0.50332500207832,0.751662501067745,0.999999999886415,-0.999999999886415
-104.100000000008,0.41454469942724,0.707272349737163,0.999999999886415,-0.999999999886415
-104.000000000008,0.32162240316973,0.660811201603131,0.999999999886415,-0.999999999886415
-103.900000000008,0.22548656217398,0.612743281099796,0.999999999886415,-0.999999999886415
-103.800000000008,0.127097733984936,0.563548866999686,0.999999999886415,-0.999999999886415
-103.700000000008,0.027438987250854,0.513719493626985,0.999999999886415,-0.999999999886415
-103.600000000008,-0.07249392077373,0.463753039609018,0.999999999886415,-0.999999999886415
-103.500000000008,-0.171702493505246,0.414148753237625,0.999999999886415,-0.999999999886415
-103.400000000008,-0.269195471678943,0.36540226414524,0.999999999886415,-0.999999999886415
-103.300000000008,-0.363998737683831,0.318000631137412,0.999999999886415,-0.999999999886415
-103.200000000008,-0.455165048623767,0.272417475662266,0.999999999886415,-0.999999999886415
-103.100000000008,-0.541783500855405,0.229108249541528,0.999999999886415,-0.999999999886415
-103.000000000008,-0.622988631436324,0.188505684246457,0.999999999886415,-0.999999999886415
-102.900000000008,-0.697969065544594,0.151015467188064,0.999999999886415,-0.999999999886415
-102.800000000008,-0.765975623467841,0.117012188222578,0.999999999886415,-0.999999999886415
-102.700000000008,-0.826328806159268,0.086835596873437,0.999999999886415,-0.999999999886415
-102.600000000008,-0.87842558456755,0.060787207666337,0.999999999886415,-0.999999999886415
-102.500000000008,-0.921745424903726,0.039127287495789,0.999999999886415,-0.999999999886415
-102.400000000008,-0.955855489642789,0.02207225512432,0.999999999886415,-0.999999999886415
-102.300000000008,-0.980414962293165,0.009792518797738,0.999999999886415,-0.999999999886415
-102.200000000008,-0.995178452722407,0.002410773582278,0.999999999886415,-0.999999999886415
-102.100000000008,-0.999998449014308,7.75436053845151E-07,0.999999999886415,-0.999999999886415
-102.000000000008,-0.994826791359199,0.002586604263902,0.999999999886415,-0.999999999886415
-101.900000000008,-0.979715153250846,0.010142423318936,0.999999999886415,-0.999999999886415
-101.800000000008,-0.954814525181989,0.022592737354779,0.999999999886415,-0.999999999886415
-101.700000000008,-0.920373705997232,0.039813146949114,0.999999999886415,-0.999999999886415
-101.600000000008,-0.876736816977249,0.061631591461584,0.999999999886415,-0.999999999886415
-101.500000000008,-0.824339863492691,0.087830068206838,0.999999999886415,-0.999999999886415
-101.400000000008,-0.763706378582654,0.1181468106653,0.999999999886415,-0.999999999886415
-101.300000000008,-0.695442191985577,0.152278903967715,0.999999999886415,-0.999999999886415
-101.200000000008,-0.620229376888807,0.189885311520372,0.999999999886415,-0.999999999886415
-101.100000000008,-0.53881943487875,0.230590282530024,0.999999999886415,-0.999999999886415
-101.000000000008,-0.452025787185399,0.273987106381629,0.999999999886415,-0.999999999886415
-100.900000000008,-0.360715647246351,0.319642176356339,0.999999999886415,-0.999999999886415
-100.800000000008,-0.265801355796772,0.367099322086519,0.999999999886415,-0.999999999886415
-100.700000000008,-0.168231265062305,0.415884367459293,0.999999999886415,-0.999999999886415
-100.600000000008,-0.068980263137199,0.465509868427483,0.999999999886415,-0.999999999886415
-100.500000000008,0.030959966775331,0.515479983389424,0.999999999886415,-0.999999999886415
-100.400000000008,0.130590854933832,0.565295427474333,0.999999999886415,-0.999999999886415
-100.300000000008,0.228916922437446,0.614458461231724,0.999999999886415,-0.999999999886415
-100.200000000008,0.324955727721939,0.662477863879425,0.999999999886415,-0.999999999886415
-100.100000000008,0.417747682791105,0.708873841419277,0.999999999886415,-0.999999999886415
-100.000000000008,0.50636564110286,0.753182820580188,0.999999999886415,-0.999999999886415
-99.900000000008,0.589924161310942,0.794962080688974,0.999999999886415,-0.999999999886415
-99.800000000008,0.667588354302198,0.833794177189013,0.999999999886415,-0.999999999886415
-99.700000000008,0.738582225132648,0.86929111260827,0.999999999886415,-0.999999999886415
-99.600000000008,0.802196426512398,0.901098213301758,0.999999999886415,-0.999999999886415
-99.500000000008,0.857795346369321,0.928897673233377,0.999999999886415,-0.999999999886415
-99.4000000000081,0.904823458674758,0.952411729388766,0.999999999886415,-0.999999999886415
-99.3000000000081,0.942810874075996,0.971405437091543,0.999999999886415,-0.999999999886415
-99.2000000000081,0.971378034875307,0.985689017492821,0.999999999886415,-0.999999999886415
-99.1000000000081,0.990239507445032,0.995119753778754,0.999999999886415,-0.999999999886415
-99.0000000000081,0.999206834186031,0.999603417149763,0.999999999886415,-0.999999999886415
-98.9000000000081,0.998190416533711,0.999095208323545,0.999999999886415,-0.999999999886415
-98.8000000000081,0.987200410197272,0.993600205154701,0.999999999886415,-0.999999999886415
-98.7000000000081,0.966346623687211,0.983173311898487,0.999999999886415,-0.999999999886415
-98.6000000000081,0.935837421144994,0.967918710625646,0.999999999886415,-0.999999999886415
-98.5000000000082,0.895977640437426,0.947988820269598,0.999999999886415,-0.999999999886415
-98.4000000000082,0.847165547317434,0.92358277370683,0.999999999886415,-0.999999999886415
-98.3000000000082,0.789888856084346,0.894944428087033,0.999999999886415,-0.999999999886415
-98.2000000000082,0.724719856503805,0.862359928293061,0.999999999886415,-0.999999999886415
-98.1000000000082,0.652309695677624,0.826154847875858,0.999999999886415,-0.999999999886415
-98.0000000000082,0.573381871997141,0.786690936031134,0.999999999886415,-0.999999999886415
-97.9000000000082,0.48872500618651,0.744362503121011,0.999999999886415,-0.999999999886415
-97.8000000000082,0.399184961665086,0.699592480855214,0.999999999886415,-0.999999999886415
-97.7000000000082,0.305656392959697,0.652828196497207,0.999999999886415,-0.999999999886415
-97.6000000000082,0.209073806612425,0.604536903318087,0.999999999886415,-0.999999999886415
-97.5000000000083,0.110402223900109,0.555201111956324,0.999999999886415,-0.999999999886415
-97.4000000000083,0.010627538660692,0.505313769330949,0.999999999886415,-0.999999999886415
-97.3000000000083,-0.089253333432026,0.455373333278918,0.999999999886415,-0.999999999886415
-97.2000000000083,-0.18824241572032,0.405878792129149,0.999999999886415,-0.999999999886415
-97.1000000000083,-0.285350642015393,0.357324678976098,0.999999999886415,-0.999999999886415
-97.0000000000083,-0.379607739019844,0.310196130468519,0.999999999886415,-0.999999999886415
-96.9000000000083,-0.470071920977644,0.264964039484481,0.999999999886415,-0.999999999886415
-96.8000000000083,-0.555839299686143,0.222080350125361,0.999999999886415,-0.999999999886415
-96.7000000000083,-0.636052915848235,0.181973542039759,0.999999999886415,-0.999999999886415
-96.6000000000083,-0.709911301526313,0.145044349196526,0.999999999886415,-0.999999999886415
-96.5000000000084,-0.776676488145008,0.111661755883386,0.999999999886415,-0.999999999886415
-96.4000000000084,-0.835681380029283,0.082159309937898,0.999999999886415,-0.999999999886415
-96.3000000000084,-0.886336419803843,0.056831790047741,0.999999999886415,-0.999999999886415
-96.2000000000084,-0.928135479055587,0.035932260419496,0.999999999886415,-0.999999999886415
-96.1000000000084,-0.960660915401414,0.019669542244735,0.999999999886415,-0.999999999886415
-96.0000000000084,-0.983587745432829,0.008206127227725,0.999999999886415,-0.999999999886415
-95.9000000000084,-0.996686891842763,0.001656554022014,0.999999999886415,-0.999999999886415
-95.8000000000084,-0.999827472290289,8.62637980728337E-05,0.999999999886415,-0.999999999886415
-95.7000000000084,-0.992978107133714,0.003510946376749,0.999999999886415,-0.999999999886415
-95.6000000000084,-0.976207232965582,0.011896383461768,0.999999999886415,-0.999999999886415
-95.5000000000085,-0.949682418816873,0.025158790537629,0.999999999886415,-0.999999999886415
-95.4000000000085,-0.913668691862613,0.043165654016804,0.999999999886415,-0.999999999886415
-95.3000000000085,-0.868525889357979,0.065737055271685,0.999999999886415,-0.999999999886415
-95.2000000000085,-0.814705063263378,0.092647468322042,0.999999999886415,-0.999999999886415
-95.1000000000085,-0.752743973482331,0.123628013216084,0.999999999886415,-0.999999999886415
-95.0000000000085,-0.683261714742326,0.158369142590033,0.999999999886415,-0.999999999886415
-94.9000000000085,-0.606952530804911,0.196523734563074,0.999999999886415,-0.999999999886415
-94.8000000000085,-0.524578877811538,0.237710561064439,0.999999999886415,-0.999999999886415
-94.7000000000085,-0.436963806073784,0.281518096938292,0.999999999886415,-0.999999999886415
-94.6000000000085,-0.344982736426771,0.327508631767022,0.999999999886415,-0.999999999886415
-94.5000000000086,-0.249554713313528,0.375222643329063,0.999999999886415,-0.999999999886415
-94.4000000000086,-0.151633221996664,0.424183388993057,0.999999999886415,-0.999999999886415
-94.3000000000086,-0.052196661648888,0.473901669172592,0.999999999886415,-0.999999999886415
-94.2000000000086,0.047761430488147,0.523880715246786,0.999999999886415,-0.999999999886415
-94.1000000000086,0.147242306199589,0.573621153108157,0.999999999886415,-0.999999999886415
-94.0000000000086,0.245251985459319,0.622625992743588,0.999999999886415,-0.999999999886415
-93.9000000000086,0.340811187949869,0.67040559399429,0.999999999886415,-0.999999999886415
-93.8000000000086,0.432965117707611,0.716482558878395,0.999999999886415,-0.999999999886415
-93.7000000000086,0.520793003128473,0.760396501593814,0.999999999886415,-0.999999999886415
-93.6000000000086,0.603417297013354,0.801708648540947,0.999999999886415,-0.999999999886415
-93.5000000000087,0.680012444729707,0.840006222403473,0.999999999886415,-0.999999999886415
-93.4000000000087,0.749813132880562,0.874906566482865,0.999999999886415,-0.999999999886415
-93.3000000000087,0.812121936062944,0.906060968077595,0.999999999886415,-0.999999999886415
-93.2000000000087,0.866316285311999,0.9331581427052,0.999999999886415,-0.999999999886415
-93.1000000000087,0.911854688604317,0.955927344353945,0.999999999886415,-0.999999999886415
-93.0000000000087,0.948282141267187,0.974141070687448,0.999999999886415,-0.999999999886415
-92.9000000000087,0.975234672234913,0.987617336172842,0.999999999886415,-0.999999999886415
-92.8000000000087,0.992442980727396,0.996221490420061,0.999999999886415,-0.999999999886415
-92.7000000000087,0.999735127014485,0.99986756356402,0.999999999886415,-0.999999999886415
-92.6000000000087,0.997038250380943,0.998519125247096,0.999999999886415,-0.999999999886415
-92.5000000000088,0.984379297126626,0.992189648619218,0.999999999886415,-0.999999999886415
-92.4000000000088,0.961884751327952,0.980942375718604,0.999999999886415,-0.999999999886415
-92.3000000000088,0.929779371050837,0.964889685578223,0.999999999886415,-0.999999999886415
-92.2000000000088,0.888383942642387,0.944191971371647,0.999999999886415,-0.999999999886415
-92.1000000000088,0.838112075539738,0.919056037817467,0.999999999886415,-0.999999999886415
-92.0000000000088,0.779466069621315,0.889733034854925,0.999999999886415,-0.999999999886415
-91.9000000000088,0.713031896392474,0.856515948236732,0.999999999886415,-0.999999999886415
-91.8000000000088,0.639473344151879,0.819736672112257,0.999999999886415,-0.999999999886415
-91.7000000000088,0.559525385638302,0.779762692850928,0.999999999886415,-0.999999999886415
-91.6000000000088,0.473986834425931,0.736993417239885,0.999999999886415,-0.999999999886415
-91.5000000000089,0.383712363443206,0.691856181743395,0.999999999886415,-0.999999999886415
-91.4000000000089,0.289603965363388,0.644801982698141,0.999999999886415,-0.999999999886415
-91.3000000000089,0.192601940192003,0.59630097010694,0.999999999886415,-0.999999999886415
-91.2000000000089,0.093675500099971,0.546837750055306,0.999999999886415,-0.999999999886415
